word,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
lỗ_mãng,0,1,0,0,0,0,0,0,0,0
lờ_mờ,0,1,0,0,0,0,0,0,0,0
loang_lổ,0,0,0,0,0,0,1,0,0,0
lọc,1,0,0,0,0,0,0,0,0,0
loè_loẹt,1,0,0,0,0,0,0,0,0,0
lời_chứng,0,0,0,0,0,0,0,0,0,1
lời_đồn,0,1,0,0,0,0,0,0,0,0
lợi_ích,1,0,0,0,0,0,0,0,0,0
lôi_kéo,0,1,0,0,0,0,0,0,0,0
lỗi_lạc,1,0,0,0,0,0,0,0,0,0
lời_nói_minh_bạch,0,0,0,0,0,0,0,0,0,1
lôi_thôi,0,1,0,0,0,0,0,0,0,0
lỗi_thời,0,1,0,0,0,0,0,0,0,0
lợi_tích,1,0,0,0,0,0,0,0,0,0
lốm_đốm,0,0,0,0,0,0,1,0,0,0
lông_bông,0,1,0,0,0,0,0,0,0,0
lòng_thòng,0,1,0,0,0,0,0,0,0,0
lũ,0,0,0,0,0,1,0,0,0,0
lụ_khụ,0,1,0,0,0,0,0,0,0,0
lừ_mờ,0,1,0,0,0,0,0,0,0,0
lụa,1,0,0,0,0,0,0,0,0,0
lựa_chọn,1,0,0,0,0,0,0,0,0,0
lừa_dối,0,1,0,0,0,0,0,0,0,0
lừa_gạt,0,1,0,0,0,0,0,0,0,0
lực_sĩ,1,0,0,0,0,0,0,0,0,0
lủng_củng,0,1,0,0,0,0,0,0,0,0
lừng_danh,1,0,0,0,0,0,0,0,0,0
lung_lay,0,1,0,0,0,0,0,0,0,0
lung_linh,1,0,0,0,0,0,0,0,0,0
lung_tung,0,1,0,0,0,0,0,0,0,0
lười,0,1,0,0,0,0,0,0,0,0
lười_biếng,0,1,0,0,0,0,0,0,0,0
lười_nhác,0,1,0,0,0,0,0,0,0,0
luộm_thuộm,0,1,0,0,0,0,0,0,0,0
lưu_tâm,1,0,0,0,0,0,0,0,0,0
luyện_tập,1,0,0,0,0,0,0,0,0,0
lý_thuyết,1,0,0,0,0,0,0,0,0,0
mắc_phải,0,1,0,0,0,0,0,0,0,0
mặc_sức,0,1,0,0,0,0,0,0,0,0
mạch_lạc,1,0,0,0,0,0,0,0,0,0
mãi_mãi,1,0,0,0,0,0,0,0,0,0
mài_mòn,0,1,0,0,0,0,0,0,0,0
mẫn_cảm,1,0,0,0,0,0,0,0,0,0
mang_bầu,0,0,0,1,0,0,0,0,0,0
mang_thai,0,0,0,1,0,0,0,0,0,0
mang_tính_tiêu_cực,0,1,0,0,0,0,0,0,0,0
mang_tính_xây_dựng,1,0,0,0,0,0,0,0,0,0
mạnh,1,0,0,0,0,0,0,0,0,0
mạnh_bạo,0,1,0,0,0,0,0,0,0,0
mạnh_dạn,1,0,0,0,0,0,0,0,0,0
mảnh_dẻ,0,1,0,0,0,0,0,0,0,0
mảnh_khảnh,0,1,0,0,0,0,0,0,0,0
mạnh_khoẻ,1,0,0,0,0,0,0,0,0,0
mãnh_liệt,0,1,0,0,0,0,0,0,0,0
mánh_lới,0,1,0,0,0,0,0,0,0,0
mập_mạp,1,0,0,0,0,0,0,0,0,0
mập_mờ,0,1,0,0,0,0,0,0,0,0
mặt_bằng,0,0,0,0,0,0,0,0,0,1
mất_bình_tĩnh,0,1,0,0,0,0,0,0,0,0
mặt_đối_mặt,0,0,0,0,0,0,1,0,0,0
mất_kiểm_soát,0,1,0,0,0,0,0,0,0,0
mật_thiết,1,0,0,0,0,0,0,0,0,0
mát_tính,1,0,0,0,0,0,0,0,0,0
mau,1,0,0,0,0,0,0,0,0,0
màu_hồng,0,0,0,0,0,0,1,0,0,0
mau_lẹ,1,0,0,0,0,0,0,0,0,0
màu_mè,1,0,0,0,0,0,0,0,0,0
màu_tím,0,0,0,0,0,0,1,0,0,0
mầu_tím,0,0,0,0,0,0,1,0,0,0
may_đời,1,0,0,0,0,0,0,0,0,0
máy_móc,0,0,0,0,0,0,0,0,0,1
mẹ,0,0,0,0,0,0,0,0,0,1
mê_mệt,0,1,0,0,0,0,0,0,0,0
mềm_dẻo,1,0,0,0,0,0,0,0,0,0
mềm_mại,1,0,0,0,0,0,0,0,0,0
mềm_mỏng,1,0,0,0,0,0,0,0,0,0
mềm_oặt,0,0,0,0,0,0,1,0,0,0
mến_khách,1,0,0,0,0,0,0,0,0,0
mệt_lử_cò_bợ,0,1,0,0,0,0,0,0,0,0
mệt_nhọc,0,1,0,0,0,0,0,0,0,0
miêu_tả,1,0,0,0,0,0,0,0,0,0
mỡ,0,1,0,0,0,0,0,0,0,0
mở_đầu,0,0,0,1,0,0,0,0,0,0
mơ_hồ,0,1,0,0,0,0,0,0,0,0
mở_mang,1,0,0,0,0,0,0,0,0,0
mỏ_neo,1,0,0,0,0,0,0,0,0,0
mô_tả,1,0,0,0,0,0,0,0,0,0
mơ_ước,1,0,0,0,0,0,0,0,0,0
mọc_trên_thân,0,0,0,0,0,0,1,0,0,0
mới_lớn,0,0,0,1,0,0,0,0,0,0
mới_nhất,1,0,0,0,0,0,0,0,0,0
mới_phát_sinh,0,0,0,0,0,0,0,0,1,0
mới_tinh,1,0,0,0,0,0,0,0,0,0
mong,0,0,0,1,0,0,0,0,0,0
mỏng_dính,0,1,0,0,0,0,0,0,0,0
mong_đợi,0,0,0,1,0,0,0,0,0,0
mong_muốn,1,0,0,0,0,0,0,0,0,0
mỏng_tang,0,1,0,0,0,0,0,0,0,0
mỏng_tanh,0,1,0,0,0,0,0,0,0,0
một_màu,0,1,0,0,0,0,0,0,0,0
một_sắc,0,1,0,0,0,0,0,0,0,0
một_vợ_một_chồng,1,0,0,0,0,0,0,0,0,0
mù_quáng,0,1,0,0,0,0,0,0,0,0
mua_vui,1,0,0,0,0,0,0,0,0,0
mục_nát,0,1,0,0,0,0,0,0,0,0
mùi_thơm,1,0,0,0,0,0,0,0,0,0
nấm_mồ,0,0,0,0,1,0,0,0,0,0
nắm_tay,1,0,0,0,0,0,0,0,0,0
năng_cao,1,0,0,0,0,0,0,0,0,0
năng_động,1,0,0,0,0,0,0,0,0,0
năng_lực,1,0,0,0,0,0,0,0,0,0
nâng_niu,1,0,0,0,0,0,0,0,0,0
năng_suất_cao,1,0,0,0,0,0,0,0,0,0
nặng_trình_trịch,0,0,0,0,0,1,0,0,0,0
náo_loạn,0,1,0,0,0,0,0,0,0,0
nao_núng,0,1,0,0,0,0,0,0,0,0
não_nùng,0,1,0,0,0,0,0,0,0,0
nảy_lửa,0,0,0,0,0,0,1,0,0,0
né_được,1,0,0,0,0,0,0,0,0,0
nền_móng,0,0,0,0,0,0,0,0,0,1
nền_tảng,1,0,0,0,0,0,0,0,0,0
nết_xấu,0,1,0,0,0,0,0,0,0,0
nêu_trên,1,0,0,0,0,0,0,0,0,0
ngạc_nhiên,0,0,0,0,0,0,0,0,1,0
ngại,0,1,0,0,0,0,0,0,0,0
ngắn,0,1,0,0,0,0,0,0,0,0
ngân_hàng,0,0,0,0,0,0,0,0,0,1
ngăn_lắp,1,0,0,0,0,0,0,0,0,0
ngăn_nắp,1,0,0,0,0,0,0,0,0,0
ngắn_ngủi,0,1,0,0,0,0,0,0,0,0
ngang_đồng,0,0,0,0,0,0,0,0,0,1
ngạo_nghễ,0,1,0,0,0,0,0,0,0,0
ngáp,0,1,0,0,0,0,0,0,0,0
ngất_đi,0,1,0,0,0,0,0,0,0,0
ngẫu_nhiên,0,0,0,1,0,0,0,0,0,0
ngậy,0,0,0,0,1,0,0,0,0,0
ngây_thơ,1,0,0,0,0,0,0,0,0,0
nghe_được,1,0,0,0,0,0,0,0,0,0
nghệ_sĩ,1,0,0,0,0,0,0,0,0,0
nghệ_thuật,1,0,0,0,0,0,0,0,0,0
nghề_y,1,0,0,0,0,0,0,0,0,0
nghèo,0,1,0,0,0,0,0,0,0,0
nghèo_khó,0,1,0,0,0,0,0,0,0,0
nghèo_nàn,0,1,0,0,0,0,0,0,0,0
nghèo_rớt,0,1,0,0,0,0,0,0,0,0
nghèo_rớt_mùng_tơi,0,1,0,0,0,0,0,0,0,0
nghi_hoặc,0,1,0,0,0,0,0,0,0,0
nghị_lực,1,0,0,0,0,0,0,0,0,0
nghi_ngại,0,0,0,1,0,0,0,0,0,0
nghi_ngờ,0,1,0,0,0,0,0,0,0,0
nghịch_ngợm,0,0,0,0,0,0,1,0,0,0
nghiêm,1,0,0,0,0,0,0,0,0,0
nghiêm_chỉnh,1,0,0,0,0,0,0,0,0,0
nghiêm_khắc,1,0,0,0,0,0,0,0,0,0
nghiêm_ngặt,1,0,0,0,0,0,0,0,0,0
nghiêm_trang,1,0,0,0,0,0,0,0,0,0
nghiêm_túc,1,0,0,0,0,0,0,0,0,0
nghiện,0,1,0,0,0,0,0,0,0,0
nghiên_cứu,1,0,0,0,0,0,0,0,0,0
ngộ,0,0,0,0,0,0,1,0,0,0
ngờ_nghệch,0,1,0,0,0,0,0,0,0,0
ngờ_vực,0,1,0,0,0,0,0,0,0,0
ngoài_ý_muốn,0,0,0,0,0,0,0,0,1,0
ngoạm,0,1,0,0,0,0,0,0,0,0
ngoan_cố,0,1,0,0,0,0,0,0,0,0
ngoan_cường,1,0,0,0,0,0,0,0,0,0
ngọc_thạch,1,0,0,0,0,0,0,0,0,0
ngon_ơ,1,0,0,0,0,0,0,0,0,0
ngột_ngạt,0,1,0,0,0,0,0,0,0,0
ngữ_âm,1,0,0,0,0,0,0,0,0,0
ngu_dại,0,1,0,0,0,0,0,0,0,0
ngu_đần,0,1,0,0,0,0,0,0,0,0
ngu_dốt,0,1,0,0,0,0,0,0,0,0
ngu_ngốc,0,1,0,0,0,0,0,0,0,0
ngữ_vựng,1,0,0,0,0,0,0,0,0,0
ngựa_giống,1,0,0,0,0,0,0,0,0,0
ngược_lại,0,1,0,0,0,0,0,0,0,0
ngược_với_hiến_pháp,0,1,0,0,0,0,0,0,0,0
người_bào_chữa,0,0,0,0,0,0,0,0,0,1
người_chủ_trương,0,0,0,0,0,0,0,0,0,1
người_cuồng_tín,0,1,0,0,0,0,0,0,0,0
người_đi_mượn,0,1,0,0,0,0,0,0,0,0
người_gan_lì,1,0,0,0,0,0,0,0,0,0
người_lái,1,0,0,0,0,0,0,0,0,0
người_mẫu,0,0,0,0,0,0,1,0,0,0
người_thưa_kiện,0,0,0,1,0,0,0,0,0,0
người_tin,0,0,0,0,0,0,0,0,0,1
người_vay,0,1,0,0,0,0,0,0,0,0
người_vụng_về,0,1,0,0,0,0,0,0,0,0
ngượng_ngùng,0,1,0,0,0,0,0,0,0,0
nguy_nan,0,1,0,0,0,0,0,0,0,0
nguy_nga,1,0,0,0,0,0,0,0,0,0
ngụy_trang,0,0,0,0,0,0,0,0,1,0
nguyên_bản,1,0,0,0,0,0,0,0,0,0
nguyên_cáo,0,0,0,1,0,0,0,0,0,0
nguyên_khối,1,0,0,0,0,0,0,0,0,0
nguyên_thuỷ,0,0,0,0,0,0,1,0,0,0
nguyên_tử,1,0,0,0,0,0,0,0,0,0
nhà_báo,1,0,0,0,0,0,0,0,0,0
nhà_nước,0,0,0,0,0,0,0,0,0,1
nhà_thiết_kế,1,0,0,0,0,0,0,0,0,0
nhà_vô_địch,1,0,0,0,0,0,0,0,0,0
nhàm_chán,0,1,0,0,0,0,0,0,0,0
nhậm_chức,0,0,0,1,0,0,0,0,0,0
nham_hiểm,0,1,0,0,0,0,0,0,0,0
nhàn,1,0,0,0,0,0,0,0,0,0
nhăn,0,0,0,0,0,0,0,1,0,0
nhân_đức,1,0,0,0,0,0,0,0,0,0
nhàn_hạ,1,0,0,0,0,0,0,0,0,0
nhân_hậu,1,0,0,0,0,0,0,0,0,0
nhẵn_lì,1,0,0,0,0,0,0,0,0,0
nhàn_nhã,1,0,0,0,0,0,0,0,0,0
nhân_nhượng,1,0,0,0,0,0,0,0,0,0
nhận_ra,1,0,0,0,0,0,0,0,0,0
nhàn_rỗi,1,0,0,0,0,0,0,0,0,0
nhân_tài,1,0,0,0,0,0,0,0,0,0
nhàn_tênh,1,0,0,0,0,0,0,0,0,0
nhẵn_thín,0,0,0,0,0,0,0,0,1,0
nhân_từ,1,0,0,0,0,0,0,0,0,0
nhân_văn,1,0,0,0,0,0,0,0,0,0
nhân_viên_kế_toán,0,0,0,0,0,0,0,0,0,1
nhặng_bộ,0,1,0,0,0,0,0,0,0,0
nhanh,1,0,0,0,0,0,0,0,0,0
nhanh_chóng,1,0,0,0,0,0,0,0,0,0
nhanh_lẹ,1,0,0,0,0,0,0,0,0,0
nhạt,0,1,0,0,0,0,0,0,0,0
nhạt_hoen_hoét,0,1,0,0,0,0,0,0,0,0
nhạt_hoét,0,1,0,0,0,0,0,0,0,0
nhạt_nhẽo,0,1,0,0,0,0,0,0,0,0
nhạt_nhoà,0,1,0,0,0,0,0,0,0,0
nhạt_như_nước_ốc,0,1,0,0,0,0,0,0,0,0
nhạt_phèo,0,1,0,0,0,0,0,0,0,0
nhất_quyết,0,0,0,0,0,0,0,0,0,1
nhạt_thếch,0,1,0,0,0,0,0,0,0,0
nhất_trí,1,0,0,0,0,0,0,0,0,0
nhàu,0,0,0,0,0,0,0,1,0,0
nhạy_cảm,1,0,0,0,0,0,0,0,0,0
nhậy_cảm,1,0,0,0,0,0,0,0,0,0
nhẹ_đi,0,0,0,1,0,0,0,0,0,0
nhễ_nhại_mồ_hôi,0,1,0,0,0,0,0,0,0,0
nhẹ_nhàng,1,0,0,0,0,0,0,0,0,0
nhẹ_tay,1,0,0,0,0,0,0,0,0,0
nhếch_nhác,0,1,0,0,0,0,0,0,0,0
nhem_nhuốc,0,1,0,0,0,0,0,0,0,0
nhiễm_phải,0,1,0,0,0,0,0,0,0,0
nhiếp_chính,0,0,0,0,0,0,0,0,0,1
nhiều,1,0,0,0,0,0,0,0,0,0
nhiều_chuyện,0,1,0,0,0,0,0,0,0,0
nhiều_lắm,1,0,0,0,0,0,0,0,0,0
nhiều_năng_lượng,1,0,0,0,0,0,0,0,0,0
nhiều_nhất,1,0,0,0,0,0,0,0,0,0
nhiều_sao,0,0,0,0,0,0,1,0,0,0
nhiều_tình_cảm,1,0,0,0,0,0,0,0,0,0
nhiều_vấn_đề,0,1,0,0,0,0,0,0,0,0
nhiều_việc,0,1,0,0,0,0,0,0,0,0
nhỉnh_hơn,1,0,0,0,0,0,0,0,0,0
nhớ_dai,1,0,0,0,0,0,0,0,0,0
nhớ_lâu,1,0,0,0,0,0,0,0,0,0
nhỏ_mọn,0,1,0,0,0,0,0,0,0,0
nhỏ_nhen,0,1,0,0,0,0,0,0,0,0
nhơ_nhớp,0,1,0,0,0,0,0,0,0,0
nhơ_nhuốc,0,1,0,0,0,0,0,0,0,0
nhớ_quê,0,0,0,0,0,0,0,1,0,0
nhỏ_thó,0,0,0,1,0,0,0,0,0,0
nhói,0,1,0,0,0,0,0,0,0,0
nhom_nhem,0,1,0,0,0,0,0,0,0,0
nhộn,0,0,0,0,0,0,1,0,0,0
nhộn_nhịp,1,0,0,0,0,0,0,0,0,0
như_con_nít,0,1,0,0,0,0,0,0,0,0
nhu_mì,1,0,0,0,0,0,0,0,0,0
nhu_nhược,0,1,0,0,0,0,0,0,0,0
như_nước,0,1,0,0,0,0,0,0,0,0
như_trẻ_con,1,0,0,0,0,0,0,0,0,0
nhún_nhảy,0,0,0,0,0,0,1,0,0,0
nhung,1,0,0,0,0,0,0,0,0,0
nhút_nhát,0,1,0,0,0,0,0,0,0,0
nín_bặt,1,0,0,0,0,0,0,0,0,0
nín_khe,1,0,0,0,0,0,0,0,0,0
nín_thin_thít,1,0,0,0,0,0,0,0,0,0
nín_thít,1,0,0,0,0,0,0,0,0,0
nịnh_nọt,1,0,0,0,0,0,0,0,0,0
nối,0,1,0,0,0,0,0,0,0,0
nổi,0,0,0,0,0,0,1,0,0,0
nói_chuyện,1,0,0,0,0,0,0,0,0,0
nói_dịu_dàng,1,0,0,0,0,0,0,0,0,0
noi_gương,1,0,0,0,0,0,0,0,0,0
nói_nhẹ_nhàng,1,0,0,0,0,0,0,0,0,0
nói_nhiều,0,1,0,0,0,0,0,0,0,0
nói_như_khướu,1,0,0,0,0,0,0,0,0,0
nói_thỏ_thẻ,1,0,0,0,0,0,0,0,0,0
nói_trước,0,0,0,1,0,0,0,0,0,0
non,0,1,0,0,0,0,0,0,0,0
non_kinh_nghiệm,0,1,0,0,0,0,0,0,0,0
non_nớt,0,1,0,0,0,0,0,0,0,0
non_trẻ,0,0,0,0,0,0,1,0,0,0
nóng_bỏng,0,0,0,0,0,0,0,0,1,0
nóng_bức,0,1,0,0,0,0,0,0,0,0
nông_cạn,0,1,0,0,0,0,0,0,0,0
nòng_cốt,1,0,0,0,0,0,0,0,0,0
nóng_đổ_mồ_hôi,0,1,0,0,0,0,0,0,0,0
nóng_nẩy,0,1,0,0,0,0,0,0,0,0
nóng_như_thiêu,0,1,0,0,0,0,0,0,0,0
nóng_toát_mồ_hôi,0,1,0,0,0,0,0,0,0,0
nông_trại,0,0,0,1,0,0,0,0,0,0
nóng_vội,0,1,0,0,0,0,0,0,0,0
nộp,1,0,0,0,0,0,0,0,0,0
nửa_chừng,0,1,0,0,0,0,0,0,0,0
nữa_đường,0,1,0,0,0,0,0,0,0,0
nục_nịch,0,1,0,0,0,0,0,0,0,0
nứng,0,0,0,1,0,0,0,0,0,0
nứng_tình,0,0,0,1,0,0,0,0,0,0
nươc_mắt,0,1,0,0,0,0,0,0,0,0
nước_ngoài,0,0,0,0,0,0,1,0,0,0
nuông_chiều,1,0,0,0,0,0,0,0,0,0
ở_chĩnh_thức,1,0,0,0,0,0,0,0,0,0
ở_ngọn,1,0,0,0,0,0,0,0,0,0
ô_uế,0,1,0,0,0,0,0,0,0,0
oai_nghiêm,1,0,0,0,0,0,0,0,0,0
oai_phong,1,0,0,0,0,0,0,0,0,0
oai_vệ,1,0,0,0,0,0,0,0,0,0
oi_nồng,0,1,0,0,0,0,0,0,0,0
ồn_ào,0,1,0,0,0,0,0,0,0,0
ôn_hoà,1,0,0,0,0,0,0,0,0,0
ơn_huệ,1,0,0,0,0,0,0,0,0,0
óng_ánh_như_bạc,0,0,0,0,0,0,1,0,0,0
ông_hoàng,1,0,0,0,0,0,0,0,0,0
ọp_ẹp,0,1,0,0,0,0,0,0,0,0
ớt_cựa_gà,1,0,0,0,0,0,0,0,0,0
pha_lê,1,0,0,0,0,0,0,0,0,0
pha_loãng,0,1,0,0,0,0,0,0,0,0
phải,1,0,0,0,0,0,0,0,0,0
phải_chăng,1,0,0,0,0,0,0,0,0,0
phải_chịu,0,1,0,0,0,0,0,0,0,0
phải_lẽ,1,0,0,0,0,0,0,0,0,0
phải_phép,1,0,0,0,0,0,0,0,0,0
phái_sinh,0,0,0,0,0,0,0,0,1,0
phải_trả_giá,0,1,0,0,0,0,0,0,0,0
phàm_ăn,0,1,0,0,0,0,0,0,0,0
phạm_pháp,0,1,0,0,0,0,0,0,0,0
phân_cách,0,1,0,0,0,0,0,0,0,0
phản_cách_mạng,0,1,0,0,0,0,0,0,0,0
phản_đối_chiến_tranh,1,0,0,0,0,0,0,0,0,0
phấn_khích,0,0,0,0,0,0,1,0,0,0
phân_li,0,1,0,0,0,0,0,0,0,0
phân_minh,1,0,0,0,0,0,0,0,0,0
phân_quyền,0,0,0,0,0,0,0,0,0,1
phân_tách,0,1,0,0,0,0,0,0,0,0
phân_vân,0,1,0,0,0,0,0,0,0,0
phao_cứu_đắm,1,0,0,0,0,0,0,0,0,0
phạt,0,1,0,0,0,0,0,0,0,0
phát_hiện_ra,1,0,0,0,0,0,0,0,0,0
phát_sinh,0,1,0,0,0,0,0,0,0,0
phê_duyệt,1,0,0,0,0,0,0,0,0,0
phê_phê,0,0,0,1,0,0,0,0,0,0
phi_chính_thống,0,1,0,0,0,0,0,0,0,0
phi_hiện_thực,0,1,0,0,0,0,0,0,0,0
phi_không_gian,0,0,0,0,0,0,1,0,0,0
phi_lí,0,1,0,0,0,0,0,0,0,0
phi_lý,0,1,0,0,0,0,0,0,0,0
phi_nghĩa,0,1,0,0,0,0,0,0,0,0
phi_thẩm_mĩ,0,1,0,0,0,0,0,0,0,0
phi_thẩm_mỹ,0,1,0,0,0,0,0,0,0,0
phi_thực,0,1,0,0,0,0,0,0,0,0
phi_thực_tế,0,1,0,0,0,0,0,0,0,0
phiền,0,1,0,0,0,0,0,0,0,0
phiền_hà,0,1,0,0,0,0,0,0,0,0
phổ_biến,0,0,0,0,0,0,0,0,0,1
phong_cách,1,0,0,0,0,0,0,0,0,0
phong_lữ,1,0,0,0,0,0,0,0,0,0
phong_nhã,1,0,0,0,0,0,0,0,0,0
phủ_băng,0,0,0,0,0,0,0,0,1,0
phủ_đầy_sương_giá,0,0,0,0,0,0,1,0,0,0
phủ_sương_giá,0,0,0,0,0,0,1,0,0,0
phụ_tá,1,0,0,0,0,0,0,0,0,0
phù_trợ,1,0,0,0,0,0,0,0,0,0
phúc,1,0,0,0,0,0,0,0,0,0
phúc_đời,1,0,0,0,0,0,0,0,0,0
phục_hưng,1,0,0,0,0,0,0,0,0,0
phức_tạp,0,1,0,0,0,0,0,0,0,0
phục_tùng,1,0,0,0,0,0,0,0,0,0
phương_tiện,1,0,0,0,0,0,0,0,0,0
quá_cân_bằng,1,0,0,0,0,0,0,0,0,0
quá_cũ,0,1,0,0,0,0,0,0,0,0
quá_cũ_kĩ,0,1,0,0,0,0,0,0,0,0
quá_độ,0,0,0,1,0,0,0,0,0,0
quá_đỗi_quen_thuộc,1,0,0,0,0,0,0,0,0,0
quá_già_nua,0,1,0,0,0,0,0,0,0,0
quá_khiêm_tốn,0,0,0,0,0,0,0,0,0,1
quá_kĩ_càng,0,0,0,0,0,0,0,0,0,1
quá_sức_người,0,1,0,0,0,0,0,0,0,0
quá_thừa,0,1,0,0,0,0,0,0,0,0
quá_thừa_thãi,0,1,0,0,0,0,0,0,0,0
quái,0,0,0,0,0,0,0,0,1,0
quái_quỷ,0,0,0,0,0,1,0,0,0,0
quân_át,1,0,0,0,0,0,0,0,0,0
quân_bài_chủ,0,0,0,0,0,0,0,0,1,0
quản_đốc,1,0,0,0,0,0,0,0,0,0
quân_đội,0,0,0,0,0,0,0,0,0,1
quáng_mắt,0,1,0,0,0,0,0,0,0,0
quanh_co,0,0,1,0,0,0,0,0,0,0
quật_cường,1,0,0,0,0,0,0,0,0,0
quay_cóp,0,1,0,0,0,0,0,0,0,0
quên_mình,1,0,0,0,0,0,0,0,0,0
quý,1,0,0,0,0,0,0,0,0,0
quý_báu,1,0,0,0,0,0,0,0,0,0
quý_phái,1,0,0,0,0,0,0,0,0,0
quỷ_quyệt,0,1,0,0,0,0,0,0,0,0
quý_tộc,1,0,0,0,0,0,0,0,0,0
quyền_thế,1,0,0,0,0,0,0,0,0,0
quyết_chiến,1,0,0,0,0,0,0,0,0,0
quyết_đấu,1,0,0,0,0,0,0,0,0,0
quyết_liệt,1,0,0,0,0,0,0,0,0,0
ra_sức,1,0,0,0,0,0,0,0,0,0
ra_vẻ_ta_đây,1,0,0,0,0,0,0,0,0,0
rách,0,1,0,0,0,0,0,0,0,0
rạch_ròi,1,0,0,0,0,0,0,0,0,0
rắn_cấc,1,0,0,0,0,0,0,0,0,0
rắn_chắc,1,0,0,0,0,0,0,0,0,0
rắn_độc,0,0,0,0,0,1,0,0,0,0
rạn_nứt,0,1,0,0,0,0,0,0,0,0
ráng_sức,1,0,0,0,0,0,0,0,0,0
rảnh,0,1,0,0,0,0,0,0,0,0
rành_rành,0,0,0,0,0,0,0,0,0,1
rảnh_rỗi,1,0,0,0,0,0,0,0,0,0
rập_khuôn,0,1,0,0,0,0,0,0,0,0
rất_dư_dật,1,0,0,0,0,0,0,0,0,0
rất_gần,0,0,0,0,0,0,0,0,1,0
rất_mệt,0,1,0,0,0,0,0,0,0,0
rất_mực_dồi_dào,1,0,0,0,0,0,0,0,0,0
rất_trẻ,1,0,0,0,0,0,0,0,0,0
rẽ_đôi,0,1,0,0,0,0,0,0,0,0
rèn_luyện,1,0,0,0,0,0,0,0,0,0
rõ_rệt,0,0,0,0,0,0,0,0,0,1
rời_đi,0,0,0,1,0,0,0,0,0,0
rống,0,0,1,0,0,0,0,0,0,0
rộng_khắp,1,0,0,0,0,0,0,0,0,0
rộng_rãi,1,0,0,0,0,0,0,0,0,0
rực_lửa,0,0,0,0,1,0,0,0,0,0
rùng_mình,0,1,0,0,0,0,0,0,0,0
rượu_ngon,1,0,0,0,0,0,0,0,0,0
rượu_táo,1,0,0,0,0,0,0,0,0,0
rút_gọn,0,0,0,1,0,0,0,0,0,0
rụt_rè,0,1,0,0,0,0,0,0,0,0
sa_đoạ,0,1,0,0,0,0,0,0,0,0
sa_lầy,0,1,0,0,0,0,0,0,0,0
sa_sút,0,1,0,0,0,0,0,0,0,0
sạc,1,0,0,0,0,0,0,0,0,0
sắc_bén,1,0,0,0,0,0,0,0,0,0
sắc_sảo,1,0,0,0,0,0,0,0,0,0
sặc_sỡ,1,0,0,0,0,0,0,0,0,0
sạch_ra,1,0,0,0,0,0,0,0,0,0
sai,0,1,0,0,0,0,0,0,0,0
sai_lầm,0,1,0,0,0,0,0,0,0,0
sai_mục_đích,0,1,0,0,0,0,0,0,0,0
sẵn_lòng,0,0,0,0,0,0,1,0,0,0
sẵn_sàng_đối_phó,0,0,0,0,0,0,0,0,0,1
sang,1,0,0,0,0,0,0,0,0,0
sáng_dịu,0,0,0,0,0,0,1,0,0,0
sáng_dịu_nhẹ,0,0,0,0,0,0,1,0,0,0
sáng_kiến,1,0,0,0,0,0,0,0,0,0
sáng_tác,1,0,0,0,0,0,0,0,0,0
sáng_tạo,1,0,0,0,0,0,0,0,0,0
sáng_tỏ,1,0,0,0,0,0,0,0,0,0
sáng_ý,1,0,0,0,0,0,0,0,0,0
sao_lãng,0,1,0,0,0,0,0,0,0,0
sao_nhàng,0,1,0,0,0,0,0,0,0,0
sắp,0,0,0,1,0,0,0,0,0,0
sắp_đến,0,0,0,1,0,0,0,0,0,0
sắp_tìm_được,0,0,0,1,0,0,0,0,0,0
say_mê_quyến_rũ,1,0,0,0,0,0,0,0,0,0
sẩy_thai,0,1,0,0,0,0,0,0,0,0
sĩ_diện,0,1,0,0,0,0,0,0,0,0
siêu_hình,0,1,0,0,0,0,0,0,0,0
sinh_đôi,1,0,0,0,0,0,0,0,0,0
sinh_đôi_cùng_trứng,1,0,0,0,0,0,0,0,0,0
sơ_cua,0,0,0,0,0,0,0,0,0,1
sơ_hở,0,1,0,0,0,0,0,0,0,0
sơ_sài,0,1,0,0,0,0,0,0,0,0
sớm,1,0,0,0,0,0,0,0,0,0
sớm_rụng,0,0,0,0,0,1,0,0,0,0
sống_động,1,0,0,0,0,0,0,0,0,0
sống_lâu,1,0,0,0,0,0,0,0,0,0
sống_sót,1,0,0,0,0,0,0,0,0,0
sốt,0,1,0,0,0,0,0,0,0,0
sư_âu_yếm,1,0,0,0,0,0,0,0,0,0
dàn_trận,1,0,0,0,0,0,0,0,0,0
điều_tiết,1,0,0,0,0,0,0,0,0,0
tham_dự,0,0,0,1,0,0,0,0,0,0
thăm_hỏi,1,0,0,0,0,0,0,0,0,0
sửa,1,0,0,0,0,0,0,0,0,0
sửa_đổi,1,0,0,0,0,0,0,0,0,0
sửa_lại,1,0,0,0,0,0,0,0,0,0
sức_hút,1,0,0,0,0,0,0,0,0,0
sục_sôi,0,0,0,1,0,0,0,0,0,0
sủi_bong_bóng,0,0,0,0,0,0,1,0,0,0
sủi_bọt,0,0,0,0,0,0,1,0,0,0
sủi_tăm,0,0,0,0,0,0,1,0,0,0
súng_cối,1,0,0,0,0,0,0,0,0,0
sũng_nước,0,1,0,0,0,0,0,0,0,0
sùng_tín,0,0,0,0,0,0,0,0,0,1
